,source_mean,source_median,source_sum,source_rate,sky_mean,sky_median,sky_sum,sky_rate,target_mean,target_median,target_sum,target_rate,sc_area,bk_area,exposure_time,datetimes_sat,gains_sat,airmass,m_inst,m_inst_sky,calibed_mags,altitude,azimuth,utc,zenith_angle,km_distance,sunsep
0,46156.59002982525,46143.06754966887,17544877.635576133,8396327.378102215,45947.68395556695,45951.036194561224,8085202.341149531,8360403.8468522625,208.9060742583024,192.03135510764696,75065.43416374922,35923.53124995278,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:10.423,0,1.2688722976881195,-17.957484123324722,-17.235116530426996,3.3465903128486936,51.505906331543294,33.63882147849585,2024-01-29 05:10:10.423,38.494093668456706,405.9828725660764,66.78170665949158
1,46167.948162098684,46147.49615168012,17547525.20802588,8397594.408030098,45988.48468256158,46002.44967841028,8087524.657575304,8362805.2095344085,179.4634795371021,145.04647326983832,72695.14433638006,34789.198495689416,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:11.271,0,1.2754325485710183,-17.922647629230774,-17.2360802170814,3.37907973833621,51.135888991443544,33.95644308758417,2024-01-29 05:10:11.271,38.864111008556456,411.11884841813117,67.191342024847
2,46262.17379692878,46200.544405997694,17583916.020719893,8415009.700589025,46023.2522746768,46019.06451584129,8096094.9420739915,8371667.206608592,238.92152225197788,181.47989015640633,90568.02088144422,43342.49398043363,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:12.237,0,1.2830043011187513,-18.16132131507834,-17.23690073056276,3.1376970977523575,50.717108795686244,34.3086612685302,2024-01-29 05:10:12.237,39.282891204313756,416.9846167819123,67.65383017455255
3,46231.11198450475,46210.880947680154,17572166.05268453,8409386.6019071,46002.79008394312,45952.45939106109,8094802.588998595,8370330.864836656,228.3219005616338,258.42155661906145,81610.45859827474,39055.73707044382,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:13.201,0,1.2906644423562739,-18.04824866707936,-17.23641789894021,3.2480291680904596,50.30214117096212,34.65033874383127,2024-01-29 05:10:13.201,39.69785882903788,422.85365261100725,68.11096771952096
4,46130.84393456651,46132.179487179485,17535992.014231183,8392075.049455661,46022.183114758234,46068.80183091422,8096054.551742887,8371625.441484444,108.66081980827585,63.377656265263795,42731.28635815531,20449.607971217032,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:14.055,0,1.297536800803357,-17.34574903819884,-17.23687550767957,3.9480700652774487,49.937021779756435,34.94514578581524,2024-01-29 05:10:14.055,40.062978220243565,428.0653388126846,68.51228739906038
5,46041.83098535691,46025.660133360274,17503161.351192504,8376363.512411141,45941.68906093893,45948.67029643073,8083404.961032059,8358545.28809092,100.14192441797786,76.98983692954062,37232.774676799774,17818.224320221037,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:14.997,0,1.305210788161844,-17.196197626543416,-17.23497486281219,4.0948759455291555,49.537037895323344,35.2620562704005,2024-01-29 05:10:14.997,40.462962104676656,433.827001635054,68.95099173475822
6,45978.16718059882,45954.7803700724,17475963.401938662,8363347.583164351,45855.767099801946,45880.62078186958,8068620.050717801,8343257.13377503,122.40008079687686,74.15958820282685,41980.79235197976,20090.449389319834,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:15.984,0,1.3133559243024706,-17.326510699446114,-17.23294237487331,3.96164877777368,49.121089715492424,35.58513423442168,2024-01-29 05:10:15.984,40.878910284507576,439.8779050871656,69.40620371035553
7,45705.32170214707,45653.221392532796,17374312.36691904,8314701.169887747,45592.211533741975,45579.80544200131,8018000.615327952,8290914.730393866,113.11016840509546,73.41595053148922,49703.89451399818,23786.439493881557,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:17.034,0,1.3221376832387932,-17.50986016855308,-17.226684114896806,3.775157448534136,48.682163266802114,35.919146141178835,2024-01-29 05:10:17.034,41.317836733197886,446.33012504832584,69.88549578113486
8,45531.05588423413,45544.4698310539,17308699.007092852,8283301.050666578,45496.33037860728,45443.17281872514,8007342.091009727,8279893.4146676855,34.725505626847735,101.29701232875959,7120.560446832329,3407.635998893462,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:17.981,0,1.3301605624234867,-15.400169565132455,-17.22439838987044,5.881977697115636,48.28948264913418,36.21215644437949,2024-01-29 05:10:17.981,41.71051735086582,452.1622155125883,70.31339361207344
9,45537.15590422547,45518.828178008385,17307167.898908406,8282568.319106125,45379.68208129451,45379.82552504038,7982114.5023795115,8253807.137524389,157.4738229309587,139.00265296800353,60099.063409816474,28761.181581735942,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:18.939,0,1.338375024675372,-17.716053381193834,-17.22161108999351,3.5631549833178333,47.895344071921244,36.50092182239866,2024-01-29 05:10:18.939,42.104655928078756,458.07391535193676,70.7420593276159
10,45239.036859176675,45207.73509933775,17196364.703612044,8229542.021540984,45193.61527385222,45183.9221399769,7949817.1322107,8220410.439902081,45.42158532445319,23.812959360846435,19081.257228206843,9131.58163890169,380.132711084365,175.9291886010284,0.005497,2024-01-29T05:10:20.964,0,1.3560617673989555,-16.470401586680094,-17.217150178015384,4.8024789712678375,47.07258493181901,37.08723559920815,2024-01-29 05:10:20.964,42.92741506818099,470.607200231023,71.63436069917913
