,source_mean,source_median,source_sum,source_rate,sky_mean,sky_median,sky_sum,sky_rate,target_mean,target_median,target_sum,target_rate,sc_area,bk_area,exposure_time,datetimes_sat,gains_sat,airmass,m_inst,m_inst_sky,calibed_mags,altitude,azimuth,utc,zenith_angle,km_distance,sunsep
0,43507.29959138571,43493.67215686275,16538716.052242164,7612903.298142824,43425.77229369216,43457.77165810525,7641370.685756072,7600061.971226005,81.5272976935521,35.90049875749537,27897.249090645462,12841.32691681918,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:13.472,0,1.5386524561364467,-16.840561327378293,-17.131600100023178,4.366993546992545,40.169865247005646,56.86214521854559,2024-01-29 04:50:13.472,49.830134752994354,570.3242763987886,80.50000362869312
1,43514.22042025378,43523.90499258634,11565094.154093672,5323505.352587261,43582.76286371452,43571.42395625815,4448112.3069704175,4424066.123498539,-68.54244346073392,-47.51896367181325,1953994.3479611613,899439.229088722,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:14.423,0,1.549511530712607,-21.453966134777712,-17.13551811864837,-0.25029632417769,39.83047887620621,56.72466735500312,2024-01-29 04:50:14.423,50.16952112379379,576.5603708824822,80.75533017265668
2,43689.49082730096,43695.20008879801,16115751.20141428,7418209.19385475,43658.380685769655,43687.249371251695,5088588.878759811,5061080.323816206,31.11014153130236,7.950717546314991,5120764.516951116,2357128.870038544,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:15.390,0,1.5606508973618247,-22.499994889029118,-17.13740028168178,-1.3003104226216589,39.48892748675856,56.58783655222265,2024-01-29 04:50:15.390,50.51107251324144,582.904686119468,81.01241737017075
3,43916.20665163839,43905.57223630337,16694190.211061705,7684469.297142656,43906.34795221012,43904.746958682925,7727096.033895634,7685323.89413992,9.858699428274122,0.8252776204462862,-1856.5764627922326,-854.5969972638342,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:17.406,0,1.5841901842779862,,-17.14354951008964,,38.78819496342631,56.311760994646576,2024-01-29 04:50:17.406,51.21180503657369,596.141559244565,81.54026922617733
4,44137.84600973632,44147.41349883631,16779527.953591883,7723750.942677406,44069.702055625836,44068.29288062316,7753852.403141971,7711935.620328812,68.14395411048463,79.12061821315001,25668.296802978963,11815.322348594016,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:18.366,0,1.5955492991479332,-16.75015050787727,-17.147581508982224,4.437048316637995,38.45981945014362,56.18447741112299,2024-01-29 04:50:18.366,51.54018054985638,602.4495002554096,81.78781531699718
5,44327.072928638765,44329.76921564773,16849554.73470937,7755984.830195862,44222.95464276387,44203.88314212016,7779012.941889299,7736960.142966561,104.11828587489435,125.88607352756662,41330.3424128443,19024.687229300256,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:19.229,0,1.6058431740324295,-17.267330385197923,-17.15135061177404,3.916185587699132,38.16750387508598,56.072263169128014,2024-01-29 04:50:19.229,51.83249612491402,608.1225432803599,82.00827560304559
6,44551.35132738075,44529.89173343756,16933302.1188946,7794534.421062568,44398.5457900427,44412.000989069566,7811348.086051719,7769120.485605219,152.80553733804845,117.89074436799274,55210.71867570281,25413.935457348354,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:20.183,0,1.6173133805536963,-17.58171637779629,-17.15565308723165,3.597695885941479,37.84750472610475,55.950578446826334,2024-01-29 04:50:20.183,52.15249527389525,614.3964262423025,82.24971907110015
7,44583.61021122695,44602.04301916309,16947306.31917779,7800980.6664776895,44543.80065719913,44551.795932049514,6687776.214664854,6651622.565031348,39.80955402782274,50.2470871135738,2496932.712491229,1149358.1014463417,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:21.138,0,1.62889119361148,-21.720174974650632,-17.15919939817798,-0.5449049185881668,37.530437162462654,55.83117861775693,2024-01-29 04:50:21.138,52.469562837537346,620.6795825755044,82.48905723778597
8,44675.976111572716,44659.74734644333,15243470.274911933,7016691.305688545,44641.38113629607,44642.74709087107,5339672.049880772,5310806.1569063775,34.59497527664644,17.000255572260357,3705964.5957052633,1705885.1487821671,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:22.208,0,1.6419768207148309,-22.148911041982316,-17.1615752794439,-0.9783226459840741,37.17902621333815,55.70017983535997,2024-01-29 04:50:22.208,52.82097378666185,627.7224576393412,82.75444194720576
9,45042.70117831317,45010.23730143165,14604773.342058819,6722693.9983236855,45031.67518037446,45049.8235640805,5179624.866525965,5151624.177410987,11.025997938704677,-39.586262648852426,3413083.8983152136,1571069.8209126978,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:24.119,0,1.665646460804112,-22.059525286789274,-17.171026480672037,-0.8974052055202624,36.561344534387246,55.47323367191094,2024-01-29 04:50:24.119,53.438655465612754,640.3087525297168,83.22122072366577
10,45377.865660965275,45349.06447831184,17249206.333531395,7939947.658094329,45180.38433939351,45184.62258142097,7947540.346301168,7904576.500038151,197.48132157176587,164.44189689087216,76842.3709877953,35371.15805617772,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:25.070,0,1.6775685375775424,-17.940659768483332,-17.174606025691467,3.2171949374794795,36.25862810288042,55.36351443904343,2024-01-29 04:50:25.070,53.74137189711958,646.5758678710379,83.45012255129882
11,45552.61735565901,45543.43459586099,17314266.25161908,7969895.258828395,45410.685470085635,45411.27005054973,7987165.187674627,7943987.132295483,141.9318855733727,132.1645453112651,56284.328250683844,25908.12653291149,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:26.141,0,1.6911089234689598,-17.60262659482773,-17.18012636704044,3.5503837514890866,35.921369785370985,55.242411934571656,2024-01-29 04:50:26.141,54.078630214629015,653.6365455247909,83.7052507360135
12,45634.451304434086,45626.41439070605,12128394.126848873,5582796.836090931,45782.50577895231,45824.799019498794,4672929.93867429,4647668.4068374,-148.05447451822693,-198.38462879274448,2031527.6522133518,935128.429253531,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:27.110,0,1.70346391286472,-21.496214722164417,-17.188980120320778,-0.3476246348073896,35.61952693680081,55.135023651169014,2024-01-29 04:50:27.110,54.38047306319919,660.0272236240961,83.93368257782305
13,45917.018836226205,45879.68670027143,17453854.033863977,8034148.631609926,45836.01898923115,45790.22233218932,8062994.2867694255,8019406.304593585,80.99984699505876,89.46436808211001,32027.092808607966,14742.32701634195,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:28.061,0,1.7156857775212302,-16.99045167260166,-17.190248449768056,4.153765783988739,35.32629708577409,55.03158564182764,2024-01-29 04:50:28.061,54.67370291422591,666.3013842368127,84.15568076959161
14,46524.86294398523,46545.92789666474,17584051.281550758,8094079.466216004,46551.42281597965,46566.14534708056,4734083.850900726,4708491.725299126,-26.559871994417335,-20.21745041581744,7355048.675140258,3385587.7409168794,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:32.111,0,1.7688083775148016,-22.893121754869913,-17.207063621745572,-1.7679100328104873,34.11003246415971,54.61155078498591,2024-01-29 04:50:32.111,55.88996753584029,693.0440083859402,85.07735865813073
15,46999.39341838288,46984.521806252415,17865154.342983186,8223473.454040522,46944.03357974742,46940.32463901189,8260071.744361747,8215418.37525851,55.35983863546426,44.19716724052705,17499.32391583547,8055.0787820117785,380.132711084365,175.9291886010284,0.005715,2024-01-29T04:50:34.020,0,1.7944547895300502,-16.334211052114668,-17.216182230128098,4.781825123219018,33.55445434881887,54.424329206081815,2024-01-29 04:50:34.020,56.44554565118113,705.6614806487426,85.49882617128662
