,source_mean,source_median,source_sum,source_rate,sky_mean,sky_median,sky_sum,sky_rate,target_mean,target_median,target_sum,target_rate,sc_area,bk_area,exposure_time,datetimes_sat,gains_sat,airmass,m_inst,m_inst_sky,calibed_mags,altitude,azimuth,utc,zenith_angle,km_distance,sunsep
0,46071.77496272213,46001.28067581837,17510606.030845765,5534597.458886422,45792.85114522079,45793.33780359417,8058009.7387179965,5503132.804962159,278.9238175013379,207.94287222420098,99549.27397294715,31464.653924262257,380.132711084365,175.9291886010284,0.008322999999999999,2024-01-29T07:07:11.586,0,1.0619469982009377,-17.813593969623817,-16.781066284134287,3.5645123721843324,69.31492741683394,135.60259544013425,2024-01-29 07:07:11.586,20.68507258316606,196.7849849224438,80.81360706778614
1,45296.01410032602,45182.127812781284,17219090.273532487,5442457.737005335,45102.10039816571,45086.727084395956,7935136.311477084,5419217.693137639,193.91370216030919,95.40072838532797,73527.88623378426,23240.04386769569,380.132711084365,175.9291886010284,0.008322999999999999,2024-01-29T07:07:15.412,0,1.0680227545250318,-17.484628929947657,-16.76456399177015,3.8913036814371957,68.46671740637366,128.83024779075004,2024-01-29 07:07:15.412,21.53328259362634,205.43025901077863,83.1520727789115
2,44975.53354726681,44889.69532836831,17095352.369529277,5403347.754868925,44715.410993889214,44709.642516454114,7870602.26746312,5375144.848084634,260.12255337759416,180.05281191419635,89229.61304646358,28202.90678429038,380.132711084365,175.9291886010284,0.008322999999999999,2024-01-29T07:07:16.381,0,1.0699069948722126,-17.694771251182114,-16.7552151404442,3.680487233337047,68.2119639620986,127.21225514358261,2024-01-29 07:07:16.381,21.788036037901406,208.04954846865155,83.74107882803244
3,44716.32679906149,44644.226687739894,16996256.76648629,5372026.4932391215,44512.571238793855,44500.53369193284,7833814.03586084,5350020.713126807,203.7555602676366,143.6929958070541,69622.86757268384,22005.780112314602,380.132711084365,175.9291886010284,0.008322999999999999,2024-01-29T07:07:17.349,0,1.0719278452884282,-17.425378493867896,-16.750278777663617,3.9491569886419122,67.94283025507855,125.63759468934332,2024-01-29 07:07:17.349,22.057169744921453,210.82737203280692,84.3278845083313
4,44419.28541165435,44373.843446875704,16881446.099579237,5335738.153235498,44283.75859522193,44293.926094668815,7789496.060097314,5319754.218771269,135.5268164324225,79.91735220688861,50570.684011820704,15983.934464228958,380.132711084365,175.9291886010284,0.008322999999999999,2024-01-29T07:07:18.303,0,1.0740544926983375,-17.078245796808265,-16.744683259885793,4.295528832578417,67.66400897532628,124.12711542110436,2024-01-29 07:07:18.303,22.335991024673717,213.71658068719333,84.90451277323126
5,44222.610668203255,44187.345065716196,16809285.81790892,5312930.369720665,44122.2578972901,44142.61238281088,7763443.043090334,5301961.58545259,100.3527709131522,44.732682905312686,34703.52837444469,10968.784268074669,380.132711084365,175.9291886010284,0.008322999999999999,2024-01-29T07:07:19.266,0,1.0763366465442914,-16.669432808591836,-16.74071639525705,4.703525331952803,67.36962917827321,122.64447364373055,2024-01-29 07:07:19.266,22.630370821726785,216.77949308922229,85.48474786971508
6,45191.2468690288,45137.89247311828,17180012.674346875,5291508.706189624,45091.69867199855,45105.796878915105,7934170.939536612,5280255.424939032,99.54819703024987,32.09559420317237,36536.17999097705,11253.281250592325,380.132711084365,175.9291886010284,0.008541,2024-01-29T07:07:20.220,0,1.0787311302423177,-16.697234504287007,-16.736241495588743,4.674866959033458,67.0659233805654,121.21753328013835,2024-01-29 07:07:20.220,22.934076619434606,219.95284019342282,86.05761808807729
7,45602.401345432845,45581.18234507356,17334381.64852198,5262650.684197776,45568.02571558608,45579.30015727994,8017344.508012691,5259253.189847827,34.37562984676333,1.8821877936206874,11190.83656598255,3397.494349949029,380.132711084365,175.9291886010284,0.008664999999999999,2024-01-29T07:07:21.177,0,1.0812662569383065,-15.396933429152007,-16.732000924050304,5.974261038934937,66.74990815715275,119.82788529812566,2024-01-29 07:07:21.177,23.250091842847254,223.26927782552747,86.630224393951
8,45447.03344150212,45375.27797833935,17276020.736688744,5244932.538906117,45422.38819084961,45437.678926641165,7987432.818017163,5239631.586851287,24.645250652509276,-62.40094830181624,17460.54061594233,5300.952054830688,380.132711084365,175.9291886010284,0.008664999999999999,2024-01-29T07:07:22.247,0,1.0842578867958537,-15.87992126174846,-16.72852530367186,5.490202887436654,66.38398743494496,118.32337636192837,2024-01-29 07:07:22.247,23.616012565055044,227.1279912691627,87.26784549012687
9,45400.533210990936,45305.28113879004,17258488.73745742,5239609.892294264,45242.88164073688,45293.3715693919,7957023.439039627,5219683.507630161,157.65157025405642,11.909569398136227,65634.52096107975,19926.38466410316,380.132711084365,175.9291886010284,0.008664999999999999,2024-01-29T07:07:23.206,0,1.0870795089147123,-17.317607845715163,-16.724226038573498,4.051506808434991,66.04549940704467,117.01862411353484,2024-01-29 07:07:23.206,23.954500592955327,230.71528538375424,87.83686204721069
