,source_mean,source_median,source_sum,source_rate,sky_mean,sky_median,sky_sum,sky_rate,target_mean,target_median,target_sum,target_rate,sc_area,bk_area,exposure_time,datetimes_sat,gains_sat,airmass,m_inst,m_inst_sky,calibed_mags,altitude,azimuth,utc,zenith_angle,km_distance,sunsep
0,53422.541304300394,53374.14075286416,20305392.949433114,6231519.996539956,53292.99513845841,53314.9629583035,9374279.846552838,6216097.991407317,129.54616584198084,59.177794560659095,50252.566702872515,15422.00513263894,380.132711084365,175.9291886010284,0.008572,2024-01-29T06:27:17.341,0,1.4005001639907277,-17.039388679543197,-16.913741726142067,4.21759310144902,45.14669980607075,63.59266152223647,2024-01-29 06:27:17.341,44.85330019392925,498.8280123543749,101.03084822942043
1,53818.543809897456,53787.75745118191,20456801.21933976,6277985.665237646,53653.39445881874,53636.17595481213,9437413.815302078,6257962.2138068685,165.1493510787186,151.5814963697776,65246.36841919273,20023.451430776848,380.132711084365,175.9291886010284,0.008572,2024-01-29T06:27:18.371,0,1.4107527959833988,-17.322883917937105,-16.921059412564205,3.9304297669543935,44.72839408906888,63.54259699635891,2024-01-29 06:27:18.371,45.27160591093112,505.6302530568618,101.41211296008647
2,54122.400907141564,54074.37218813906,20572356.551934134,6313448.429615657,54018.30464411008,53987.59004619103,9504164.394043293,6302224.615317223,104.09626303148252,86.7821419480315,36572.77194773033,11223.814298434432,380.132711084365,175.9291886010284,0.008572,2024-01-29T06:27:19.438,0,1.4214855736353798,-16.694387752573867,-16.92841877848618,4.555086053944619,44.300098687630594,63.49206800106419,2024-01-29 06:27:19.438,45.699901312369406,512.6772727070752,101.8023882286276
3,54526.61304733444,54432.590405904055,20725499.944182497,6360446.589833989,54328.956252292315,54371.965719421554,9557512.725559805,6337599.96807103,197.65679504212312,60.62468648250069,74445.66216934472,22846.62176295786,380.132711084365,175.9291886010284,0.008572,2024-01-29T06:27:20.283,0,1.4300657530930607,-17.46609155071027,-16.934644808005167,3.780312515000714,43.96451249867967,63.45297927722831,2024-01-29 06:27:20.283,46.03548750132033,518.2583878873285,102.10811535809964
4,54869.8659227175,54809.41176470588,20857066.76682437,6400823.118779562,54709.846114828746,54670.44117485117,9626818.42622152,6383556.6744771,160.01980788875517,138.97058985471085,56262.66731001064,17266.444302462725,380.132711084365,175.9291886010284,0.008572,2024-01-29T06:27:21.254,0,1.4400128641781293,-17.162043851331276,-16.942230137023216,4.080801424850284,43.58277136585548,63.409037286693646,2024-01-29 06:27:21.254,46.41722863414452,524.6720323650603,102.45581522491037
5,55189.64593431078,55153.27387497455,20976232.31464982,6437393.821746119,55058.395304292164,55038.672928728454,9684593.142590417,6421867.169176796,131.25063001861417,114.60094624609337,50593.560124091804,15526.652569322794,380.132711084365,175.9291886010284,0.008572,2024-01-29T06:27:22.194,0,1.4497312923714958,-17.046731159133568,-16.949125277933234,4.192637143663335,43.21713448331396,63.36745781028187,2024-01-29 06:27:22.194,46.78286551668604,530.8812281895771,102.78876959337661
6,55490.909246211275,55391.08196721312,21094319.73689609,6473633.6588623,55379.171655507766,55382.055633021846,9743685.26191603,6461051.235607565,111.73759070350934,9.026334191272326,40999.795970380306,12582.42325473519,380.132711084365,175.9291886010284,0.008572,2024-01-29T06:27:23.049,0,1.458646651570973,-16.818447296575126,-16.95543254252036,4.417731347767295,42.88787160671286,63.33043021040095,2024-01-29 06:27:23.049,47.11212839328714,536.529213552649,103.08853487230925
7,55941.47032600014,55865.473641359655,21262665.66274585,6525297.323085951,55801.31245197441,55849.46567647452,9671825.90254302,6413401.194561837,140.15787402573187,16.007964885131514,364613.2661796771,111896.12852411387,380.132711084365,175.9291886010284,0.008572,2024-01-29T06:27:24.114,0,1.4698523654403743,-19.191074222985186,-16.963677438239923,2.041095340042358,42.48209990781628,63.28532680550248,2024-01-29 06:27:24.114,47.51790009218372,543.5647590839136,103.45786605826478
8,56417.90811063567,56361.24098825436,21444715.90521449,6581166.703656099,56157.59879155222,56102.73541489692,9881083.478656756,6552160.184037245,260.3093190834479,258.5055733574409,94517.6745454222,29006.519618853144,380.132711084365,175.9291886010284,0.008572,2024-01-29T06:27:25.177,0,1.4811480533697363,-17.725275627718656,-16.970587728446777,3.502852663869686,42.08186009834617,63.24139481512651,2024-01-29 06:27:25.177,47.91813990165383,550.5874528156938,103.82206367872739
9,56838.36784965437,56716.77161862528,21605833.66547103,6630612.116869064,56639.249977006264,56614.87402543624,9961283.583743822,6605340.985155071,199.11787264810846,101.89759318903816,82345.92202455178,25271.13171399326,380.132711084365,175.9291886010284,0.008572,2024-01-29T06:27:26.249,0,1.4926514185713131,-17.575598299504083,-16.979860138345547,3.6484144197052624,41.682996360553254,63.19814882825479,2024-01-29 06:27:26.249,48.317003639446746,557.6699584250395,104.1849092124953
10,57069.231859300984,56993.83042596348,21693030.315280814,6960238.056282369,56885.94615107159,56894.15157651609,10006419.984401632,6937131.719770035,183.28570822939218,99.6788494473949,72015.70612728223,23106.33651233473,380.132711084365,175.9291886010284,0.008199,2024-01-29T06:27:27.211,0,1.5030699793750273,-17.47836430612499,-17.032882058503503,3.7419209524394654,41.32908357655453,63.160212166108856,2024-01-29 06:27:27.211,48.67091642344547,564.0260077819556,104.50677728712097
