,datetime,target_sum,exposure_time,sky_mean,time,m_inst,m_inst_sky,calibed_mags,airmass,altitude,azimuth,utc,zenith_angle,km_distance
39,2024-01-18 09:09:55.426,318538.9111549668,0.046,27416655.978158418,2024-01-18T09:09:55.426,-17.220210112496407,-21.867913437178075,4.459359823021746,1.4181842060488634,44.430818127929804,139.48742825422266,2024-01-18 09:09:55.426,45.569181872070196,435.86371619639465
40,2024-01-18 09:09:56.275,344209.1000165902,0.046,27231429.10661216,2024-01-18T09:09:56.275,-17.304359753966757,-21.860553315030806,4.377574781671442,1.4089471451713393,44.801404019141465,139.0824199133437,2024-01-18 09:09:56.275,45.198595980858535,430.5887583873082
41,2024-01-18 09:09:57.015,345412.479021281,0.048,27039240.050756253,2024-01-18T09:09:57.015,-17.261940429395427,-21.806654919995225,4.422030498971472,1.4009921918386112,45.12641512853732,138.72131447027547,2024-01-18 09:09:57.015,44.87358487146268,426.0086672266507
42,2024-01-18 09:09:57.768,344122.6449749805,0.048999999999999995,28037249.42528928,2024-01-18T09:09:57.768,-17.23549139435116,-21.823620122905346,4.450528001357635,1.3929900703034264,45.45900439860951,138.3458912043921,2024-01-18 09:09:57.768,44.54099560139049,421.3655576836765
43,2024-01-18 09:09:58.502,396994.7184560634,0.049999999999999996,28139259.45345605,2024-01-18T09:09:58.502,-17.368735275428918,-21.805628458650197,4.319257743004609,1.3852803213682705,45.78496860796512,137.97197508430477,2024-01-18 09:09:58.502,44.21503139203488,416.8570996228411
44,2024-01-18 09:09:59.256,400233.7611292377,0.051888,28256173.48993598,2024-01-18T09:09:59.256,-17.337315435666866,-21.769887852653373,4.352681022177795,1.3774540966936684,46.12157835277341,137.57944307713342,2024-01-18 09:09:59.256,43.87842164722659,412.2443819195417
45,2024-01-18 09:09:59.999,356840.55182369985,0.052196,29709682.456202388,2024-01-18T09:09:59.999,-17.20629091330029,-21.817923778741395,4.485655844069779,1.3698354573758138,46.45496973386537,137.18403932551317,2024-01-18 09:09:59.999,43.54503026613463,407.71800427362024
46,2024-01-18 09:10:00.746,407759.6012673974,0.052196,29539567.037684366,2024-01-18T09:10:00.746,-17.351115897308535,-21.811689067652544,4.3427675680308155,1.3622699120379025,46.79178874864302,136.77764971130676,2024-01-18 09:10:00.746,43.20821125135698,403.1869662402176
47,2024-01-18 09:10:01.494,409570.5512514971,0.052196,29488619.076196685,2024-01-18T09:10:01.494,-17.35592721419011,-21.80981484234685,4.339871180718147,1.3547894417231987,47.13063371104876,136.36155580079455,2024-01-18 09:10:01.494,42.86936628895124,398.67033988100513
48,2024-01-18 09:10:02.229,450711.56179934926,0.052196,29344544.83011919,2024-01-18T09:10:02.229,-17.459852154748912,-21.804497197418474,4.237803968361871,1.3475324225108807,47.46505679190276,135.9435028135499,2024-01-18 09:10:02.229,42.53494320809724,394.25285541895613
