,source_mean,source_median,source_sum,source_rate,sky_mean,sky_median,sky_sum,sky_rate,target_mean,target_median,target_sum,target_rate,sc_area,bk_area,exposure_time,datetimes_sat,gains_sat,airmass,m_inst,m_inst_sky,calibed_mags,altitude,azimuth,utc,zenith_angle,km_distance,sunsep
13,40813.79203173613,40817.05165829146,15513434.390365124,8011498.757437574,40765.261086558254,40807.92808693407,7171905.45512712,8002721.721431452,48.530945177873946,9.123571357384208,16995.8176797349,8777.036006121078,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:45.632,0,1.607871164338917,-16.42740627115111,-17.18785002875117,4.755384145289725,38.110492511609024,43.074592369092784,2024-01-29 05:17:45.632,51.889507488390976,609.3897231339804,83.1487863364637
14,40944.240911983594,40959.59007205765,15562887.4416868,8037037.464679676,40861.6734211828,40853.04197500598,7189833.680141276,8022726.808872324,82.56749080079317,106.54809705166554,27711.09709582664,14310.655807351626,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:46.583,0,1.6195745227975635,-16.958185412260235,-17.19041482948996,4.220417879980866,37.78511888296784,43.076232257028884,2024-01-29 05:17:46.583,52.21488111703216,615.7783139118536,83.41755685032288
15,41195.92046542995,41152.11601208459,15659950.732471403,8087163.208209207,41091.53011336013,41090.376750735944,7226734.777236498,8063902.646049246,104.39035206981498,61.739261348644504,45041.66022825241,23260.56215996132,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:48.277,0,1.640654518362453,-17.48558708753404,-17.19650524148709,3.685474390118377,37.214208186162764,43.07897183492611,2024-01-29 05:17:48.277,52.785791813837236,627.1583952801429,83.88936071680216
16,41353.77940914881,41329.925896254754,15719179.752549516,8117750.453355566,41226.902724509135,41253.70093319278,7252729.302693492,8092908.4597503,126.87668463967566,76.22496306197718,48103.93780107424,24841.993605265776,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:49.355,0,1.654224605338186,-17.557002685354288,-17.200076229721095,3.609203806460571,36.856583565940184,43.08059901867866,2024-01-29 05:17:49.355,53.143416434059816,634.4003944772916,84.18503524742242
17,41488.876012308196,41457.1456154465,15770147.922951091,8144071.603370851,41408.4337098639,41432.065189062356,7283608.219589382,8127364.488280397,80.44230244429491,25.0804263841419,32351.59133831598,16707.11509045461,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:50.305,0,1.666283820538581,-17.12629023209431,-17.204846466974008,4.035601820239457,36.54502169560316,43.081961076628815,2024-01-29 05:17:50.305,53.45497830439684,640.782573427282,84.44270563565082
19,41871.81563689619,41831.71084337349,15917098.727671618,8219960.420753167,41742.14223184736,41746.86838383549,7346539.802218803,8197586.264964931,129.67340504883032,84.84245953799837,43325.226448843256,22374.155788236127,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:52.335,0,1.6923683847856523,-17.443403215447987,-17.213561292224817,3.7091565319252537,35.89034593050476,43.084655401259525,2024-01-29 05:17:52.335,54.10965406949524,654.4205428595614,84.98437104096057
20,42030.53243408572,42030.93503387804,15976795.609333016,8250789.28051553,41893.82912282736,41900.84396477182,7371670.520983048,8225628.205867264,136.70331125835946,130.09106910622359,48721.80506606959,25161.074648264606,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:53.297,0,1.7048803071887733,-17.570859536750703,-17.217499600759613,3.5772238055577503,35.585274375021676,43.08583358790427,2024-01-29 05:17:53.297,54.414725624978324,660.8835862126203,85.23688300197075
21,42174.60702518331,42180.24970178927,16030803.9699319,8278680.455541089,42015.27206201276,42042.65277507466,7394734.958086188,8251364.500489769,159.3349631705496,137.59692671460652,52894.50692424178,27315.955051321325,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:54.148,0,1.7160295215194878,-17.66007754475174,-17.220642408538282,3.4840169301476607,35.318125446195275,43.08682506238285,2024-01-29 05:17:54.148,54.681874553804725,666.600960076618,85.45805681593882
22,42285.75277923758,42251.05571142285,16073262.199259285,8300606.873827333,42228.879497701026,42203.059719500794,7426654.508614518,8286981.712951595,56.873281536551076,47.99599192205642,26383.707431484014,13625.16087573796,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:55.108,0,1.7286982239297686,-16.904890668234938,-17.226148353325165,4.234671310233738,35.01978505259488,43.08788794977214,2024-01-29 05:17:55.108,54.98021494740512,673.0507161286959,85.70510861389263
23,42387.0266556404,42370.56,16112241.22648108,8320736.551131249,42330.231803045885,42323.48209463713,7447113.731774208,8309810.99738766,56.79485259451758,47.07790536286484,21156.19889752008,10925.553743589533,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:55.950,0,1.7398897205168282,-16.66514521546555,-17.228751075098195,4.470412768221927,34.760722719100244,43.08877299486357,2024-01-29 05:17:55.950,55.239277280899756,678.7077547100149,85.91967990669382
24,42633.18382235498,42633.97931583135,16206640.635188198,8369486.60392611,42527.73154999934,42540.81880136126,7480542.036915539,8347111.743380333,105.45227235563652,93.16051447008795,43326.59113854915,22374.86054577775,380.132711084365,175.9291886010284,0.005094,2024-01-29T05:17:57.018,0,1.7541929386653123,-17.443437414223347,-17.233805002965667,3.6870032904322003,34.43558194602758,43.089833978322275,2024-01-29 05:17:57.018,55.56441805397242,685.8832781712224,86.18903877656108
