,source_mean,source_median,source_sum,source_rate,sky_mean,sky_median,sky_sum,sky_rate,target_mean,target_median,target_sum,target_rate,sc_area,bk_area,exposure_time,datetimes_sat,gains_sat,airmass,m_inst,m_inst_sky,calibed_mags,altitude,azimuth,utc,zenith_angle,km_distance,sunsep
0,37591.431659543254,37536.743614365274,14286161.258612923,4472986.915976675,37438.86329054224,37432.89584189479,6584069.879999162,4454242.472303911,152.5683690010119,103.84777247048623,59867.410757590085,18744.443672764595,380.132711084365,175.9291886010284,0.008402,2024-01-18T06:45:28.991,0,1.0194452545750892,-17.25121795940061,-16.55212175271325,4.142094280773851,77.06065906066544,136.13586192578978,2024-01-18 06:45:28.991,12.939340939334556,110.58243576303828,70.54965849302265
1,37577.72424943814,37492.872769142195,14281091.890605148,4471399.700463665,37362.9594075014,37343.834845952486,6573393.597436007,4447019.773865734,214.76484193673969,149.03792318970955,77866.43900234438,24379.92659793056,380.132711084365,175.9291886010284,0.008402,2024-01-18T06:45:29.741,0,1.0194507054543465,-17.536617555545597,-16.549918287096702,3.8566927344614363,77.05932353711275,133.51121038597051,2024-01-18 06:45:29.741,12.940676462887254,110.57011469591352,70.98906632071696
2,37461.3970941876,37423.16311507168,14239121.179273205,4458258.700635678,37300.39603519583,37314.83757017489,6561623.2790472265,4439056.940385016,161.00105899177288,108.32554489679023,61328.02276044339,19201.76025066214,380.132711084365,175.9291886010284,0.008402,2024-01-18T06:45:30.596,0,1.0195878436179555,-17.27738917841385,-16.548098724236198,4.115872047512513,77.02577237303944,130.52692553008086,2024-01-18 06:45:30.596,12.974227626960555,110.83832540714472,71.49116827493924
3,37297.228315787426,37261.01435406698,14175250.25479252,4438260.759667372,37121.44518258168,37116.909410338085,6529993.747649205,4417658.989770895,175.7831332057467,144.10494372889661,65799.47862191498,20601.76989647735,380.132711084365,175.9291886010284,0.008402,2024-01-18T06:45:31.343,0,1.0198218207818854,-17.353797901668326,-16.542877305608656,4.039379613975321,76.96874602973121,127.93841874220777,2024-01-18 06:45:31.343,13.031253970268793,111.31717699673845,71.93075024213779
4,37072.89723201826,37061.917028842356,14092718.59292633,4119239.349251213,36935.51720763215,36943.00808523429,6500436.383639755,4105462.6298042512,137.38002438611147,118.90894360806851,47132.83541900106,13776.719446961952,380.132711084365,175.9291886010284,0.009,2024-01-18T06:45:32.185,0,1.0202131450735124,-16.91690110722532,-16.462775998357777,4.4761364038702975,76.87397209073727,125.05509188523484,2024-01-18 06:45:32.185,13.126027909262731,112.12650417963627,72.42710325623584
5,56584.03435676617,56539.77502991623,21507035.55568321,4342777.3110936275,56393.71387450909,56431.6195633935,9917755.177729968,4327107.98968969,190.32048225707695,108.15546652273042,77600.26094523817,15669.321403938131,380.132711084365,175.9291886010284,0.013028,2024-01-18T06:45:33.006,0,1.0207248334238557,-17.05666204310617,-16.520654176436324,4.336192400651812,76.75116055068182,122.2912033717301,2024-01-18 06:45:33.006,13.248839449318183,113.18507651394326,72.91181793243445
6,56310.736024045014,56250.7324055666,21402737.5259945,4426362.431727776,56148.82532390797,56142.32721446108,9876283.247320384,4413351.578466743,161.91070013704302,108.40519110552123,62911.2237486653,13010.853261032695,380.132711084365,175.9291886010284,0.012719999999999999,2024-01-18T06:45:33.685,0,1.0212450100683554,-16.854801018317406,-16.541905718929133,4.537867321236041,76.62757160895048,120.04897072358068,2024-01-18 06:45:33.685,13.372428391049525,114.25630797302809,73.31314521195466
7,47122.28575124275,47122.322271091565,17912197.54468096,4335348.741282525,47107.76405816879,47084.644672552204,8288784.180433184,4334742.894397717,14.521693073962524,37.6775985393615,2503.1548164002597,605.8468848083177,380.132711084365,175.9291886010284,0.010869,2024-01-18T06:45:34.430,0,1.0219166723114768,-13.524943769077977,-16.522029066019076,7.867484269091713,76.46981377964696,117.64136340684325,2024-01-18 06:45:34.430,13.530186220353045,115.62934959189113,73.75384612608653
8,46296.84024496704,46264.883260783536,17599304.755294815,4259618.258898222,46131.0348436509,46150.69331081715,8116264.271000503,4244521.04336668,165.80540131613816,114.18994996638503,62376.59831158444,15097.215531542413,380.132711084365,175.9291886010284,0.010869,2024-01-18T06:45:35.170,0,1.0226882437225413,-17.016278709192786,-16.49928083080784,4.3758732829736555,76.29103945601724,115.3104532526931,2024-01-18 06:45:35.170,13.708960543982755,117.19096148689185,74.19186336557149
9,45755.100308424466,45737.888109083615,17291614.94762323,4185147.071481546,45734.27602336808,45740.60472681714,6197167.0045943195,3240900.601800601,20.824285056383815,-2.71661773352389,3901307.669839075,944246.4696809453,380.132711084365,175.9291886010284,0.010869,2024-01-18T06:45:35.928,0,1.0235863216664711,-21.506749995664258,-16.489902359432104,-0.11491930989081156,76.0861232106235,112.99076895197427,2024-01-18 06:45:35.928,13.913876789376502,118.98680069773015,74.64070863772926
10,45694.34976874243,45628.43663939334,17367180.626436636,4203436.484029095,45404.778136751105,45415.092390878126,7988244.860341003,4177571.3896392686,289.5716319913263,213.3442485152118,106865.83891410753,25865.0943898257,380.132711084365,175.9291886010284,0.010869,2024-01-18T06:45:36.889,0,1.02488137218279,-17.600821740285443,-16.482051732785553,3.790545613754986,75.79634652105531,110.15525147759368,2024-01-18 06:45:36.889,14.203653478944688,121.53530152149985,75.20983811903797
